2.151337692473980281e-02,2.092400738421448914e+00,1.898126503704015366e+00
-1.594997088447060452e-01,1.649934930398902155e+00,1.664710622901677040e+00
1.174086272580973533e+00,-3.491612557712401865e-01,-5.966087258209494815e-01
-1.677802310581600675e+00,-1.131619977262942056e+00,-1.043300145815483138e+00
-8.598382906337721510e-01,6.290859695531489937e-01,-7.047923451142670270e-01
2.887079553677387445e-01,1.965699299506869613e+00,1.688494857049539721e+00
3.809058331147915366e-01,-2.413917797653241770e+00,2.116702646266504839e+00
1.707632209501840082e-01,-2.642721681758597008e+00,2.212173477760146056e+00
7.190515511414050098e-02,-2.786393555086370988e+00,1.950317172135545674e+00
-2.765744249370212238e-01,-1.813498594487344961e+00,2.532002559639764172e+00
-4.884668317092861756e-01,1.844491667406960467e+00,2.018319513150418132e+00
-6.039999889750571338e-01,-2.503468053511820557e+00,2.090083643940322311e+00
3.488638825832586776e-01,-1.622282515258393509e+00,1.831408987134319988e+00
5.910119080243706469e-01,1.441838444142237829e+00,1.557654400487958002e+00
-3.534552889162876910e-01,-1.619315564093680493e+00,-4.404308847299606700e-01
3.010736562094781799e-01,1.413317957234457189e+00,2.110775876323605527e+00
1.670647310997143420e-01,1.755127363262900753e+00,-8.539886308486607236e-01
2.933167075831203952e-01,-1.657229366312276353e+00,1.758636027239811828e+00
1.336403608175143198e-01,-1.724362252633883319e+00,1.965630505066687350e+00
4.544222569400488965e-01,-2.004232943590575911e+00,1.506313012662446216e+00
6.246740030879307515e-01,3.838659801146163120e-01,7.869498312289674447e-01
1.472662294638681590e+00,-3.559136540881375349e-02,1.665378601451557472e+00
1.375552999104768359e+00,1.842807717592853223e+00,9.423378413093230765e-01
-1.558887182798028015e-01,2.272083567882305921e+00,2.040331738176709209e+00
5.792234202975582447e-01,9.056280910902829717e-01,8.517452181431085512e-01
1.775648304248642895e-01,-2.155696109485767398e+00,1.893848116348830990e+00
-3.322209085546903307e-01,-2.099510260200664558e+00,1.818479977822966109e+00
-3.803063090973486382e-01,2.348851904230883303e+00,1.761579012644524100e+00
1.087265987357526331e-01,2.647259774603126115e+00,1.911510341007483182e+00
3.725284773251428816e-01,-2.922932165077082978e+00,4.544195241435460830e-01
2.320126065668997109e-02,2.130590148851714272e+00,1.942014724800984693e+00
1.201666110190916098e-01,2.054497996075933308e+00,1.514449344853961321e+00
4.798773900149516658e-01,2.069060069556261983e+00,2.365936318313363707e+00
8.124324261778571588e-01,-4.482737846540841287e-01,9.879306003761982868e-01
-2.891095850782469112e-01,-2.121007645665869301e+00,2.179577885798302361e+00
8.287868601941099367e-02,-1.682470579427729929e+00,1.969753845422297367e+00
-1.066995266430120104e+00,-6.330439844308600739e-01,9.794673849058245230e-01
1.590097873458243161e+00,-7.866258929522182974e-01,1.647724437204081571e+00
-4.119207910322687100e-02,-2.684629905505890313e-01,4.403794096903924059e-03
-2.570063771588987356e-01,-1.817384238212273573e+00,1.624837257640636912e+00
6.848102107806336436e-02,-6.076647802566672585e-01,1.527831365310708733e+00
5.856622904391808881e-02,2.054462548558936952e+00,1.968894282070136059e+00
3.380614998481793615e-02,2.391669348126334693e+00,2.151129744968554469e+00
2.112338338184200359e-01,-1.628180127091931162e+00,2.063607607794173848e+00
-6.514342460369084709e-01,1.850405098058045761e+00,2.112443835756081523e+00
-6.482320208207021928e-01,2.189057292873092919e+00,2.337556558730341738e+00
-2.434668159128659526e-01,-1.789069809362792363e+00,1.755738556836410780e+00
-2.427505277057626087e-01,-2.420733392124956307e+00,2.739130181312409817e+00
-3.414216172154773132e-01,1.801162074232390609e+00,1.030570552631674630e+00
-1.812365777042876380e-01,1.856443281261904499e+00,2.199000574807487673e+00
9.960931389750420084e-02,7.416970172201716727e-01,-5.418268733023022810e-01
3.304641698968282526e-01,1.775915749381431263e+00,2.023972794679440579e+00
-6.662258274316901208e-02,2.229673254757963408e-01,-1.079529221939299122e+00
3.083287332102319089e-01,-1.831860607985714928e+00,1.710531513056819719e+00
4.157846513184176307e-01,2.160681561389270477e+00,1.869231107497839606e+00
-4.002669782673709542e-01,-1.843651440478358827e+00,1.756868023993606975e+00
-9.077922836166958664e-02,1.882052196320275428e+00,1.557368992163834287e+00
4.276469999457651050e-01,-2.081032790904053353e+00,1.249632375139897666e+00
-1.158223908774923261e-01,-2.346940735336476180e+00,1.594163671744215804e+00
-2.481067778705522420e-01,-1.944237919036383433e+00,1.664494471554603505e+00
-4.318482033817530041e-01,2.238289032019965763e+00,2.007451774229144892e+00
-1.386176061037769802e+00,-2.142521149174207995e-01,-1.296513689090305954e+00
-1.088339429830292998e-01,2.158451928577663104e+00,1.641197029977983890e+00
-2.689577156246823059e-02,1.799494229111379351e+00,2.298397762688868529e+00
3.515022702659260662e-03,1.834814939525780009e+00,1.695986908633131174e+00
-1.268602721284003698e-01,2.517734200363405783e+00,1.740672699019740310e+00
1.419541309365556780e-01,-1.535819774606326904e+00,-7.903664679109481672e-02
-6.809551427998847828e-01,-6.791802376420783549e-01,-8.806235769844886208e-02
4.178173871100396980e-02,1.545145439449696845e+00,1.997720890103606095e+00
-5.336326757512610541e-01,-2.731877316285580837e-01,7.003598940189487143e-01
-1.787741636409826695e-01,-1.704241108913338243e+00,1.716862157573722403e+00
-4.101534333412655831e-01,-6.261335450808636072e-01,4.958643092819778331e-01
2.335406794384703444e-01,-1.399641060481110255e+00,-3.488591013309498279e-01
-4.701919882502755277e-01,1.827222635526360550e+00,1.657339048433549289e+00
-4.582844557599825008e-01,2.324430916921629731e+00,2.147040774516226325e+00
1.322923530073264187e-01,1.829496410189178635e+00,2.739617483501623596e+00
1.804855950609287607e-01,-1.899032733854177257e+00,2.126964698463936543e+00
-2.970396838846584703e-02,1.506543501168013499e+00,2.687487973497165505e+00
-1.150345856447101967e-01,-2.138189973255122389e+00,2.669610000251451787e+00
-1.686380939693467473e+00,-1.567569915119284840e-01,1.020465855887000783e+00
-6.511924437268927779e-01,-3.767165080493982132e-01,-1.838855975562809553e+00
2.363598595839276895e-01,2.115342445980312736e+00,2.150726270367839366e+00
1.282923796567262131e-01,5.363426703026452635e-01,6.859599650498813261e-01
-5.093128451875855722e-01,-2.814306240428903760e-01,1.772963060415253256e-01
1.717117338229073198e+00,5.231791747714426011e-01,-2.181256109974297530e+00
-1.101478877722536498e-01,-2.418281382288775205e+00,2.060828733114150157e+00
-4.722959995621477391e-01,-1.873146021819893647e+00,1.659736619791609025e+00
2.779922663837560148e-01,-1.178490898452755065e-01,5.571560538719592115e-01
-8.407401667555708391e-01,3.869001923493944894e-01,-7.376897159437157958e-01
2.807297439812012074e-01,1.657941525018720608e+00,2.105381807544814965e+00
5.734917710543767644e-01,2.143835563963437885e+00,2.175295162724533160e+00
1.809617093877015082e+00,-9.240520826679485267e-02,2.377131912689768090e+00
5.340224072605838090e-01,-1.871827534269263182e+00,1.941174920091194522e+00
-3.268744715746521035e-01,-1.895599425913349068e+00,2.574520660408887274e+00
5.567505107130178016e-02,-1.836237808597161347e+00,1.950724988854018127e+00
3.505794001573368096e-02,1.921238511615988243e+00,2.111971151227626464e+00
-1.617703125765732608e-01,2.371929672708245285e+00,2.116819342361411671e+00
9.127875275174812675e-02,2.263936638553096348e+00,2.158227427358097916e+00
-1.415269146240442089e-01,2.489336732112882089e+00,2.087697847063181733e+00
5.212639716686658931e-01,1.169443059827016240e+00,-2.199428736141617158e+00
-2.792040882512684119e-01,-1.948546869992245911e+00,2.315358064941766880e+00
-3.375886008939550376e-01,2.085792723382313696e+00,1.953664522088523814e+00
2.743606085308748499e-01,2.582592826161264288e+00,2.392355979913706410e+00
3.704481419891633709e-01,6.534497798112436362e-01,-9.291648726630433730e-01
-4.173175394695606555e-02,2.165099705790049178e+00,1.989858812585123760e+00
1.900789136083156916e-01,1.777616336827687382e+00,1.289310111253833213e+00
1.980443603166083810e-01,-1.803116904662460218e+00,1.902039397689009315e+00
-4.354291298825438417e-01,-1.569194079284256915e+00,1.686817227633692351e+00
2.693655558700500108e-02,1.373947350247048949e+00,2.163634332935993942e+00
9.642093283388585290e-01,-7.983797008896503788e-01,-1.281490274706998389e-01
-2.146076775618841193e-01,-9.709343580102131055e-01,-1.002671930991944516e+00
2.132958637569572213e-01,1.932920025311181789e+00,1.836701052247157406e+00
5.806952360249556522e-03,2.019064089720590260e+00,1.805672480682792402e+00
-6.134068091195621353e-01,1.317844082549286755e+00,-4.214154565408505249e-02
1.387621682894389086e-01,-1.657091848724000060e+00,1.708514366329129119e+00
2.732697680302380583e-01,-2.008210939108351134e+00,1.622056493779335140e+00
3.840410395201281912e-01,4.766098190467409901e-01,1.094209834553129923e+00
1.816969099655411923e-01,2.215801511347845754e+00,1.507012734382415786e+00
-1.474920967736641497e+00,7.665619007062816070e-01,-4.736361042614853911e-01
4.676769379960744877e-02,1.718601180259539118e+00,1.776100505416529973e+00
-1.576262755463172793e-01,2.286360481017676971e+00,2.216196539714433644e+00
8.551882589237166932e-02,-1.892317843838737801e+00,2.236069276876802903e+00
3.688198472884094553e-02,1.970834521900570069e+00,1.814483864967345372e+00
-3.117024006512369994e-02,-2.048314381677206697e+00,1.720616737948355901e+00
-2.662120511503735520e-01,2.182804972736344329e+00,1.920131337118595294e+00
-4.585100920279306380e-01,1.853472680164505393e+00,1.855072555390598676e+00
-1.342166583814098368e+00,1.160514073452721728e+00,-6.485342490956305106e-01
-1.401110175306357508e+00,1.355125832249520768e+00,-9.697641219601600415e-01
3.073165781640914140e-01,1.467181292022416761e+00,1.933161929755250030e+00
-1.963926819576510829e-01,1.970084504289101091e+00,2.467155103928917015e+00
3.571723265488203070e-01,2.029544821314043901e+00,2.253362799472945266e+00
-1.579328695312994316e-02,1.656113875298818483e+00,1.683617320351625368e+00
-5.896240578375777641e-01,1.704859982704841848e+00,2.077111925946949267e+00
7.035366251482919053e-03,-2.074159170683436137e+00,1.841921374129805500e+00
1.716061179108312740e-01,2.435767757937053357e+00,2.260932305005070475e+00
-2.273088000184428359e-01,2.219808237767232573e+00,2.130927323769432391e+00
8.982477347136086365e-02,2.564907725370717539e+00,2.070170288763039323e+00
2.236053391036078308e-01,-2.372384565583714799e+00,2.164738225029823493e+00
2.842011147498927359e-01,1.825456583118743037e+00,2.110282899486285668e+00
1.716535605126101038e-01,-4.833684347066999690e-03,-1.450521734927545214e+00
1.024621974189676488e+00,1.408405572786106896e+00,-5.433988234884993274e-01
-7.286791424450271837e-01,-1.527728096465726049e+00,-1.525140900196419569e+00
2.373931352893929592e-01,-1.830558872978917728e+00,2.536122786246673311e+00
2.466705396826400221e-01,-1.580934271484287112e+00,1.848078155080262963e+00
4.578596122680909652e-01,1.211068745197402485e+00,-2.913079124830058042e-01
5.343841051791305974e-01,7.748444996590362344e-01,-8.200725050668365712e-02
4.917768529014056589e-01,1.870579393129393919e+00,2.068368902153926658e+00
2.490689179911368401e-01,-2.051263171210854441e+00,2.300778505490661541e+00
-1.655594779119993198e-01,1.939687751620079004e+00,1.690888341615752966e+00
3.724375151207243162e-01,3.767803883312117325e-02,-4.983216444646458854e-01
-1.800823084476521063e-01,1.602010855090567620e+00,2.088613284184136276e+00
1.191864422454394612e+00,5.626199041459649663e-01,-2.334269432917916554e+00
4.336180074507190452e-01,2.000440781193694395e+00,2.022118068654237710e+00
3.553035725945737772e-02,2.337681189362013523e+00,2.231138088570224554e+00
3.462870686402939047e-01,-1.502208750899778567e+00,1.619178224267515231e+00
1.976903059106783767e+00,-8.213602938713447932e-01,1.841175718353496693e+00
-1.533832026486050770e+00,-1.340393727157112025e+00,2.311688244357424094e-01
8.282400278335576684e-04,1.939876381689255691e+00,1.743236270884778172e+00
3.250754512568042320e-02,-2.247679270982224864e+00,1.466809844923645745e+00
-1.860573139457928626e-01,2.827832295785903227e+00,1.539684155141956667e+00
3.235166245774399596e-01,-1.958248233896597190e+00,2.275279154403905046e+00
3.017454576153589807e-01,1.354163076474284910e+00,2.136838770820853384e+00
1.013959261120706418e-01,2.093079101169363021e+00,1.717854128004676628e+00
3.321705037175385344e-01,2.130734648139479770e+00,2.094353831792587162e+00
2.271019712330886620e+00,1.172865506984930306e+00,-1.298620332753458007e+00
2.603932218003481291e-01,-1.969276818295114806e+00,1.414080446983838613e+00
6.214235259201238426e-01,-1.802171784290109935e+00,1.697004802642313237e+00
4.034617866569640832e-01,-6.840881593369885216e-01,5.062663831936912301e-02
-6.978927513539732660e-03,1.482638792241675607e-01,-1.323740996451005236e-01
2.928702258108686896e-01,2.089522129255390936e+00,2.350957039706298435e+00
-2.226673153548532347e-01,2.298471261482200489e+00,1.641713078749538202e+00
-2.736548603608391361e-01,2.103719966010597631e+00,2.179832799366400398e+00
2.337544194361159192e-02,-2.099905539019581546e+00,1.819720160254140184e+00
1.124461663172224013e-01,2.191678683434117758e+00,1.921290471117943710e+00
-5.744090397881876919e-01,-1.824887639244577864e+00,2.027265357144060420e+00
2.469194496073740530e-01,1.768269455954898373e+00,1.666644581237784140e+00
-3.777684068328927558e-01,-1.620381030327529004e+00,1.846561759278500414e+00
2.006029766306528517e-01,2.156920750357249172e+00,1.811183568857954285e+00
2.771342049674964669e-01,1.407001238845370317e+00,2.143086475522807621e+00
-5.216227364693727386e-01,-1.690008914724423716e+00,1.931070033844361378e+00
3.609132326444301486e-01,-2.757445553664467752e+00,2.550704889974731771e+00
-9.960883784549655617e-01,-1.651435219156885958e+00,1.427644516554043563e-01
2.527733707067291238e-02,4.619243116896898371e-01,8.041056551465791680e-01
1.225834028998315645e-01,1.708269768873301953e+00,1.997294628061994093e+00
1.164205768532204817e-02,1.718709937205600280e+00,1.501078258779294128e+00
9.974456426734704118e-02,-5.548984876050919723e-01,-3.633839429695873147e-02
5.420380144060341632e-01,2.308203196354148723e+00,2.365645939211864945e+00
-5.403207578762903029e-01,1.316924618581417350e-01,3.895977407155764571e-01
-5.668580804267756568e-01,2.268854967439276393e+00,1.694697480306564641e+00
-4.072010631187780033e-02,-9.252467671545986372e-01,-1.805858051750508508e-01
7.443173025787945818e-01,5.053219158102530972e-01,-4.023340077825270367e-01
-6.102204187668095470e-01,2.180573614652183689e+00,1.750191828575302200e+00
-2.306581299200370361e-01,-2.004952008684576459e+00,1.598320052359097243e+00
7.933444403271666667e-01,1.172907752506834322e-01,7.819233034261309501e-02
-3.287010325411201528e-01,-1.968090962839339708e+00,1.706344064635516578e+00
1.110748295851690381e-01,-1.424525200202504838e+00,2.274404772112007311e+00
-2.214693938338140988e+00,7.810403751704622088e-01,-6.342602540327928196e-02
-1.565723047797985823e-01,-1.808782706750404756e+00,1.823074643466749079e+00
-4.974467353712492407e-02,-1.601569810896163348e+00,1.846362933331238576e+00
1.520444412185893365e-02,-2.441779023639702562e+00,1.779707508846334552e+00
2.410834652772485265e-01,-1.606217641233493865e+00,1.854616933969092551e+00
-2.806080737032197625e+00,-1.303234997875654111e+00,6.175016331493985433e-01
-3.801811757103223249e-02,-2.294606128767897602e+00,2.026981843651971094e+00
1.328970461330342689e-01,2.055682771270754827e+00,1.800181224157753501e+00
-3.655974727552732673e-01,1.170013650141119355e+00,1.940836402651644921e+00
2.476017073784141445e-02,1.480758306209599695e+00,1.663518241826923871e+00
-2.786500544367465637e-01,2.033421594059991122e+00,2.128940922692351023e+00
-2.574758151748818280e-01,-1.669303604491803927e+00,2.208937239090130955e+00
2.375163694609462306e-01,-2.215450213418295455e-01,1.500685406958015833e-01
1.382008226037946541e-01,1.752895376111929471e+00,1.741442828687849387e+00
1.618353095349585324e-01,2.181903707084108746e+00,1.626111849326614456e+00
-9.782676569469640759e-02,2.072733199215424538e+00,2.182083301917604690e+00
4.218443435339915837e-01,-2.535223366903978537e+00,2.008397361598876163e+00
4.183550000538713287e-01,2.204934740548086136e+00,2.081930462739114418e+00
2.087450566303004629e-01,1.616007969752198070e+00,1.950932597528050039e+00
-9.139185834380236795e-01,4.217357544585006446e-01,-6.997668305267257249e-02
-1.011925629907042823e-01,-1.683517137630257787e+00,2.149792953568512299e+00
-1.333389329507211341e-01,2.271884014861842882e+00,1.998674259676907372e+00
-5.322037011628176773e-01,2.465276663019679404e+00,1.833825641107732940e+00
1.657524818319122406e-01,2.387765990751480771e+00,1.959968791184228509e+00
1.804014094606886109e+00,-8.625048284736633875e-01,-1.998428281335041523e-01
-6.912855134598173967e-02,-2.407846335720932096e+00,2.745206531668500372e+00
2.535260001110742900e-01,1.650829797658549758e+00,1.846060085043059074e+00
8.479186605992949932e-02,-2.275228487230058327e+00,2.573866766811434559e+00
-5.795734288343943330e-01,3.705024774597043824e-01,1.830272721065898445e+00
-5.212073445497213131e-03,2.211153567059977565e+00,1.775403650182651560e+00
4.378446419124951139e-01,-1.851903179516140474e+00,2.017033433355801542e+00
-1.070692754566815896e+00,4.507875244693580474e-01,-1.143591833280070968e+00
-4.004320418335892695e-01,-2.227792746199761087e+00,1.836271274930830089e+00
-4.618592933517923216e-01,-1.888959735539281315e+00,1.720713410551493627e+00
-1.759544927723409313e-01,-2.108224491438815296e+00,1.948427818240400455e+00
-4.265562908877158083e-02,1.569139220704278026e+00,2.380278601713667896e+00
-1.081092312283340684e+00,-1.009987018133907233e+00,-3.202609468284094429e-01
-4.986722861010514096e-01,1.805527036378841155e+00,2.447996798927327688e+00
3.449489921817255889e-01,9.810429261542933377e-01,7.316159897963659953e-01
-1.168432032472166565e-01,-1.867995912556330795e+00,2.412037671585252507e+00
1.256386336760385580e+00,3.799484037890211163e-01,-2.335189479890926734e-01
1.031476283400597632e-01,-1.938131045411932263e+00,2.066479894153517627e+00
1.576951867163343401e-01,-2.106771604882061055e+00,2.465095301111727810e+00
-1.486650520171393652e-01,1.991114715872051910e+00,2.296128505134753528e+00
-1.799301568629231921e-02,-2.290320327953279111e+00,1.025017624854518639e+00
3.066130241247199684e-01,2.241887707149377018e+00,2.104766104963941231e+00
-2.453407712556083364e+00,-1.012203138354213383e+00,-2.304828574364022220e+00
2.095128890459165005e-01,-2.111384395847660578e+00,2.228864749900702158e+00
-7.007098455088381361e-02,-1.750744525170576882e+00,1.804787565313562325e+00
-1.613391031705291856e-01,-1.880150145710474785e+00,2.046031928945330591e+00
3.433001054248180917e-01,-1.734097979486637797e+00,2.171809399252412121e+00
1.846681095167976849e-01,-1.198883225814999953e+00,2.134914957460909868e+00
-3.527795359992558916e-02,3.814901647186897948e-01,8.579510817673774437e-01
-1.263674888810509822e+00,-9.274714031029628325e-01,-5.684633610495049005e-01
-3.065168487021096566e-01,-1.439929643150463123e+00,1.774796991711669047e+00
2.768278801769933350e-01,2.022624843997700594e+00,1.851829062637080581e+00
3.087482307518680247e-01,-6.823305298351596271e-01,4.002252886035037038e-01
5.402767654986619927e-01,-1.904039322929482081e+00,1.649026915068138033e+00
-3.723661071979861292e-02,1.650715758323819449e+00,1.889067975269404176e+00
3.566404845489969944e-01,-2.101808181725514757e+00,1.719315785065763214e+00
-9.174525359101458610e-01,-1.965448123678012471e-01,4.992896885447181132e-01
-1.015209934338401787e+00,1.715247559942283839e+00,1.985858981273122215e+00
3.505626333554740653e-02,1.355320882047242215e+00,1.802860006650498947e+00
1.789874446779423922e-01,2.269158080022664059e+00,2.051630837801936558e+00
-3.605843979557120660e-01,2.564901885080703714e+00,1.886017999653035071e+00
7.036867750655174947e-02,1.810530202490870488e+00,1.998515472268547644e+00
1.004563684293856146e-01,-1.991951479119963953e+00,1.599227178428777929e+00
-2.762870250896120039e-01,2.042311965221609515e+00,2.135202002132570609e+00
-5.418644748729516125e-03,-1.660751423926694281e+00,2.391550382790920359e+00
-1.038574910774212601e-01,2.094466769820623853e+00,2.378330659923546087e+00
-1.605704633204916743e+00,-6.010636425020764451e-01,-8.663483919797537736e-01
-1.364972091307930513e-01,-2.334717686565660255e+00,2.041890988447618849e+00
3.674755235008519971e-01,-2.137387041699299939e+00,2.202187205344588339e+00
-4.410147787658014740e-01,2.245450042454469219e+00,1.931952685932248004e+00
1.265841524171341936e-01,-1.523163574159904776e+00,1.484131497791858934e+00
-1.350248486460371156e-01,1.137269847168199677e+00,-9.415496076269700421e-01
-6.752999861579998299e-03,1.954420052054697488e+00,1.965005636749072027e+00
2.734459401336313822e-01,-2.490319647060859953e+00,1.624533491067733593e+00
-5.361949037132514029e-01,2.227559715033389676e+00,1.647239955404120826e+00
2.115642854981921936e-02,-1.797061146806349541e+00,1.774628721501399387e+00
2.092714341375188636e-01,-2.172444465763568644e+00,1.581963664225540356e+00
2.704692027008078203e-01,-1.973724883709231603e+00,2.310354670410235123e+00
-4.585848930318196098e-02,2.130044431336102218e+00,2.340078481684210399e+00
-2.373542952779525150e-01,-1.632290336349547122e+00,1.712485661184776742e+00
-2.304937368049184421e-01,1.196123409619342937e+00,2.359077721121600302e+00
-1.948911469228313376e+00,1.808958988063159162e-02,1.458663770981946328e+00
4.336821276774329159e-01,-2.186006041475509143e+00,1.801939053912122723e+00
-3.061928538264872546e-01,-1.508056901127534655e+00,2.199019438341083710e+00
-3.511806320864185871e-01,1.021888588104604700e+00,-5.916879076602370446e-01
-2.785849218047163900e-01,-7.862008012897073739e-01,3.689820716305665105e-01
4.178400970352200844e-02,-2.162528642685624281e+00,1.543184735693029719e+00
2.267660214762512727e-01,1.869953156299841490e+00,1.762515907941849758e+00
4.982235268248580984e-01,1.627081936524932271e+00,1.494609135254354237e+00
-1.967069632198066576e-01,-1.773209629764336714e+00,1.799232865982621776e+00
-9.312280532896147212e-02,9.380795685343015222e-01,-9.959851472928971106e-01
1.479009506381093519e+00,1.426173901871566230e+00,3.584181471072270808e-01
-3.814866755629119366e-01,9.332993859185889640e-01,2.010864156374257750e+00
7.441308658246478247e-01,1.617570458815363210e+00,2.097540807969813237e+00
6.580588333934512812e-01,-4.678571247606916339e-01,-9.314681648911409262e-01
1.970511145759614932e-02,-2.164339518763774173e+00,2.312829355281082133e+00
5.499185515244791045e-01,2.193434729278558037e-01,-8.242358887808035606e-01
-4.619293387309493515e-02,-1.919422296257995875e+00,2.005528631428679098e+00
6.967594761403240744e-01,8.062237840386896615e-01,2.903839067048859524e-01
7.021815605433530394e-02,2.327955779140982173e-01,-8.219593322179472583e-01
-1.950906997529100240e+00,4.065835223798532905e-01,5.365979515896540653e-01
-3.085851946212326280e-01,-1.555841359327164497e+00,2.117678246267050035e+00
4.546241238284929459e-02,-2.005015079011781776e+00,1.558438766386442520e+00
-1.297939472241606274e-01,-1.704032759257738006e+00,1.876938132140541615e+00
-1.419737920622986260e-01,-2.103773722064516516e+00,1.898090248517781298e+00
5.460217048754294200e-02,2.330517010409483003e+00,2.186678315793529226e+00
1.360502705026723005e-02,-2.090976188292825722e+00,2.061015505152173244e+00
-2.215442758201925932e-01,2.389321631955521497e+00,1.891210487501447712e+00
-8.845493200128910771e-02,1.767677075400987174e+00,2.362703822104004203e+00
-1.330380067202525662e-01,-2.290403380360230834e+00,1.800333987266143243e+00
1.861983111253748546e-01,-1.817369739542939788e+00,1.902440529225220445e+00
-4.897289653140766141e-01,-2.011962207741214925e+00,2.302888120095265556e+00
-7.930963602519048861e-01,2.243902383812926560e-01,7.866369759026591302e-01
-1.108311884756405657e-01,-2.335337474219001841e+00,2.082960452607794721e+00
1.622342474495642450e-01,1.393751301680790533e+00,1.941923595060698116e+00
-2.201687720532430684e-02,2.395060333833597621e+00,2.140572952000128204e+00
9.197738577532360571e-02,-2.282149853248877314e+00,2.019630878265437968e+00
5.392370942177076437e-02,1.671828657362118165e+00,1.851587564499566518e+00
-8.334469267700134187e-02,-2.407144213297969237e+00,1.875419443943688869e+00
1.018886513249733089e-01,2.517033911751227926e+00,2.519637211220439710e+00
-5.218365569786574953e-01,-1.890739280036569214e+00,1.916152733967361410e+00
5.279345267112622170e-02,-2.136901749284089380e+00,1.801907068740241424e+00
-4.899306277166948914e-02,2.203927854942262066e+00,1.479418107360150003e+00
-5.616308931922344705e-01,-2.058939181239768157e+00,2.110083251429484719e+00
-4.075274911215230889e-01,1.645963171887596221e+00,1.987786697068950392e+00
1.904504099764704750e-01,-2.148900521604424352e+00,1.754690956588596418e+00
-1.663457905222992528e-01,-1.974577432104568375e+00,2.118985077101244396e+00
9.069234985652138148e-01,-3.383550319091205294e-01,-9.085756489108293144e-01
-5.657618580315744161e-01,4.843015228268496980e-02,-1.286481228897202511e+00
2.161115018135526256e-01,-2.101050372667808475e+00,2.439040239456404802e+00
5.307454731667697878e-01,1.567254989059916115e+00,1.949033773195085306e+00
3.305334796622940163e-01,-1.699083505809740657e+00,2.027725212428747703e+00
-1.345306180867290868e-01,4.344793440262765399e-02,-3.878315019823939114e-01
-6.725566151931605674e-01,-1.243039742840930995e+00,-3.060513462176595034e-01
5.176810179104724546e-04,1.875186052969279649e+00,2.138184631912723344e+00
-1.719845777187250790e-01,2.858042956374159171e+00,2.151967531454371141e+00
1.381865235695671768e-01,-3.107190377580898444e-01,5.215498306508513648e-01
-7.710841379083976932e-01,-2.294808731490509679e+00,1.817534051213534951e+00
1.420664978127095024e+00,2.269158952341611690e-01,-1.680538684340514788e+00
1.354024854675674738e-01,-1.712511254628437563e+00,2.166569311750440097e+00
3.997418681173523503e-01,4.000071227401050256e-01,-3.149041535420845084e-01
2.250356732077735677e-01,1.673501386357026943e+00,2.345341106245193430e+00
-1.357368856996329809e+00,-1.428188075013203939e-01,-9.401540566499513862e-03
-2.164235763311543048e-01,2.125664970329055770e+00,2.424529214320704451e+00
-4.803163742473022524e-02,-4.410882026936992495e-01,7.630154251361360718e-01
2.002683052366257821e-01,-1.977507017635534270e+00,1.904303075810345192e+00
1.526564887707987372e-01,-2.347063623425059919e+00,1.499017526846874393e+00
1.176315029356345965e-01,-1.898594528634718115e+00,2.001358491158259145e+00
